Step,Link,Average Link Speed,Average Link Travel Time,Average Link Occupancy,Average Running Vehicles,Average Halting Vehicles,Average CO Emission,Average CO2 Emission,Average HC Emission,Average PMx Emission,Average NOx Emission,Average Fuel Consumption
250.0,gneE47,9.284540618917598,42.10621963707734,0.016750710339463622,1.576,0.984,146.52501216529012,3088.7310237774127,0.7391974256272741,0.06746970430397925,1.3424165653678424,1.3277787350908865
250.0,gneE47-n,13.704239912075185,17.255040403075924,0.0032453197131268492,0.316,0.0,10.626215108707179,900.675439337583,0.06940235737466517,0.014569194701519824,0.3565357780414859,0.387161444280263
250.0,gneE48,13.713182760622956,17.23003404074321,0.003514856639408156,0.336,0.0,11.861623558452793,895.8585180677028,0.07512752156521856,0.016089900764955405,0.3664776137090567,0.38508935649752213
250.0,gneE48-n,8.627236693947273,32.149925639077836,0.023657284450262713,2.228,1.472,223.50536094822354,4732.993638243451,1.1278231528385056,0.10451204016002971,2.0649165541551806,2.0346089634403897
250.0,gneE49,13.889999999999974,9.470122390208823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.0,gneE49-n,10.101409110965568,23.130750208459705,0.01534305353427663,0.8,0.348,60.235639935613804,1911.1717788762546,0.3191220661190192,0.03800452761047773,0.8049810891742485,0.821551302902711
250.0,gneE51,13.455859013688208,9.830818890446489,0.015753030115361857,0.828,0.0,21.82261296355385,2016.3876337779022,0.14623521833232245,0.0309936540843094,0.786152105613183,0.8667588634757041
250.0,gneE52,11.863943282048442,17.856483797080255,0.029586464467242526,1.572,0.416,88.6582600220071,3542.4894401315246,0.4868920028088186,0.06781001010276037,1.4852279107803679,1.5227856155009074
250.0,gneE53,10.23769292945802,14.659020837651255,0.011718234235274669,0.616,0.328,46.52276521282498,1215.2889900103096,0.24006230188069522,0.024672238088482328,0.5152620544406213,0.5224198877388683
250.0,gneE53-n,11.171241306866898,16.498402495163944,0.015927000456216218,0.856,0.312,49.12501776658931,1712.0206738443846,0.26371857838346674,0.03266769157136973,0.7157680608931882,0.7359402475089367
250.0,gneE54,8.724067488046964,35.438404184304524,0.014083225548619608,1.324,0.924,153.32864737313653,3015.663428332187,0.7687809483900133,0.0687984988479548,1.3359514863198105,1.2963722360351297
250.0,gneE54-n,13.788312469027826,17.108625441065225,0.0022587390169597574,0.212,0.0,6.816571316126212,633.0238832466257,0.04588041758881747,0.010221613531187078,0.2487621685624039,0.27210926113864076
250.0,gneE55,13.763986453410444,17.15103551573369,0.001559528390934565,0.148,0.0,4.398668294300039,398.0654109689473,0.02931833527220992,0.0062517648435446525,0.1559902065522338,0.17111119052234144
250.0,gneE55-n,8.800289379081649,43.315205494030344,0.019480027408471816,1.832,1.128,178.19102458415497,3848.896745600617,0.9011055337547932,0.0843147129428792,1.679732526776568,1.6545528476313123
250.0,gneE56,13.839100738500479,9.50805923567408,0.0015409224681456918,0.084,0.0,0.9213996842034458,122.3804282286961,0.007019838638341437,0.0016388780782611875,0.045472373139709324,0.052606211984575386
250.0,gneE56-n,9.92669978015569,22.68722404004145,0.011358320902414079,0.596,0.24,40.91325704275162,1347.1598887555483,0.21758594475913537,0.025178028957224884,0.5550798323411512,0.5791020481593169
250.0,gneE57,12.049329447655879,18.139611696383394,0.024091120878998815,1.256,0.248,58.82843646981539,2841.0713290185895,0.3341224260136562,0.050393865781663,1.156839895649372,1.2212682701295299
250.0,gneE58,13.50117805119209,9.793356493310348,0.016148144581010666,0.84,0.0,21.260666306251448,1888.9115050182832,0.1406776098243878,0.029795452350056883,0.7418050259026648,0.8119617867208391
250.0,gneE59,11.742210194400723,16.92281266121058,0.02506936929263494,1.324,0.444,88.39565956509318,3476.3013273868064,0.48392963549097107,0.06642758212574203,1.4443201858252803,1.4943363850637306
250.0,gneE60,11.635560863155801,24.728604736620877,0.025353324283711794,1.34,0.652,106.87402905973948,2856.699627109959,0.5531765876407007,0.05838257744021512,1.2133762439856863,1.2280152759123522
250.0,gneE61,11.459388893828164,15.280135750463451,0.022473408908951022,1.176,0.56,79.46644998805685,2399.700609474364,0.4179940071224025,0.04840622782161288,1.0163814560482354,1.0315562177060742
250.0,gneE62,12.12369562089663,12.2753248561532,0.029479100177703187,1.548,0.272,69.18034697989543,3267.8889203919944,0.39133072403195235,0.05891447717848018,1.3458588575428996,1.404739803145287
250.0,gneE63,13.50511670223655,74.12529193516492,0.00681582108598195,2.74,0.0,62.659258038889384,6483.404574614993,0.4349976495258586,0.09800045859852081,2.495596770833512,2.786936631830812
250.0,gneE63-n,10.576826878206175,97.37085986800395,0.06453625668201816,25.6,0.668,883.8082158081535,57620.558414299245,5.362576271934968,0.9405297463199517,22.880096488465377,24.768747373964842
250.0,gneE64,13.632900867663823,73.16505828808415,0.006306899751037044,2.524,0.0,52.68649330058591,5825.566326660339,0.3735076205716506,0.08563439628056713,2.220370614337609,2.5041614283174423
250.0,gneE64-n,10.7775629749174,95.320755676888,0.0628840120333894,24.984,0.692,837.7256848493045,56653.88747430998,5.128852060627303,0.9172158686738917,22.44203294437336,24.353199788167142
250.0,gneE65,13.537105828538948,73.70741769638136,0.004928080396020501,1.968,0.0,35.73307514259663,4225.0106251182115,0.2600122517229839,0.0601477417850272,1.5945124194667821,1.8161524186964666
250.0,gneE65-n,10.651336338750587,97.88051609083473,0.06441571737931955,25.6,0.788,905.5861276253971,58475.366016014064,5.478114438106158,0.9591456347459737,23.215175456901356,25.13619759334099
250.0,gneE66,13.432240793850765,74.35890348228686,0.005583587739931702,2.244,0.0,48.38922700405944,5118.042934326947,0.338159204814825,0.07435186248047382,1.9521280749726924,2.2000299809898594
250.0,gneE66-n,10.99679287379906,93.64430020285586,0.06203975576508575,24.64,0.66,825.3315828666864,56796.423923254246,5.074307360353785,0.920254314126599,22.460945889534912,24.414460785165893
500.0,gneE32,6.6984738022886665,44.44556191743384,0.11835049457671995,8.964,0.344,444.8653149303662,16098.538360557148,2.401162603714743,0.3034875555259452,6.7527209730651485,6.92020775051378
500.0,gneE33,11.54280239326389,12.057959995034924,0.10760418716449648,5.952,0.0,184.4579480117632,14622.639338864106,1.181786839739777,0.24130982047551322,5.8421764991518526,6.2856412817129055
500.0,gneE34,7.473298551581517,45.86005947788106,0.10765907208661091,8.22,2.892,588.70902391565,20347.258266949833,3.1574642019096206,0.39892705445994897,8.568848572605125,8.746592051719333
500.0,gneE35,8.17917437926046,37.383343091942876,0.07665839298454401,5.808,0.364,199.3808284197732,10000.322999790731,1.1403690970269276,0.17079871872254776,4.047933274553744,4.298759339400552
500.0,gneE36,11.872306177696645,11.75321890199469,0.09939112562244394,5.48,0.0,176.16743543438463,14483.572149599955,1.1401093662806723,0.23453060898658934,5.742846929649341,6.225865057580005
500.0,gneE37,8.694970000218419,29.782749646320834,0.0805111052452611,6.14,1.56,381.9358487543146,15794.566778761267,2.1087502251538375,0.2962105466801734,6.549489392377241,6.789503163862036
500.0,gneE38,6.97815661347906,48.424323083668725,0.10195090699210493,7.732,0.492,335.3836094350307,13140.208308327517,1.8331863220672726,0.2404465252367,5.454783021464204,5.648511863716804
500.0,gneE39,11.710323333315772,12.007001234971137,0.10229636745833262,5.656,0.0,201.73054962628515,15171.745860913801,1.2732614267695888,0.25258309515281535,6.093698197138471,6.521682107864319
500.0,gneE40,7.478600993503756,39.59679913650698,0.15165777286195525,11.572,3.86,813.1709724231429,28236.85293246003,4.365207824052491,0.5583032682157506,11.958693950661122,12.138045372903408
500.0,gneE41,7.23055739408313,41.26132257569873,0.13641270858448248,10.392,1.692,552.061605978002,18917.672151607636,2.955198979031192,0.3630459030533546,7.952682581420547,8.132074037742113
500.0,gneE42,11.879905619831595,11.702340545242969,0.10233400286508364,5.664,0.0,183.04267333016477,14867.896208007536,1.181492752561813,0.2478670088082907,5.949816713189791,6.391059553389546
500.0,gneE44,7.886853230402204,38.9501570278489,0.08629283242033667,6.572,2.068,449.8501886908165,16612.61995516579,2.4376217920080423,0.320180900362537,6.956982323718605,7.1411809159870065
500.0,gneE45,10.854765181253065,17.674033669668596,0.01902636276971495,0.992,0.284,56.59738615007267,2379.1488942000587,0.3135731304364603,0.044549621641936904,0.9841663035091291,1.0227081136481286
500.0,gneE45-n,11.353305250203569,17.4060431170004,0.011847878824454936,0.624,0.148,34.72086892834365,1507.6412205391398,0.19342185166923404,0.02782841304302917,0.6210932959187697,0.6480788240511887
500.0,gneE47,1.9954880116387108,128.43856900368547,0.07956452973662125,7.5,5.728,928.4599470756333,17453.623612027244,4.636629614072656,0.4087948651087297,7.806980716744728,7.50297517825326
500.0,gneE47-n,11.16714138157466,36.25307387892275,0.013734848371449036,1.284,0.264,47.36946670190329,2646.68422169417,0.2774690095747845,0.0459197611166333,1.0673217087596385,1.1377042529905428
500.0,gneE48,12.41262510635302,23.38400647276997,0.012044706552973811,1.128,0.192,35.38139557077169,2253.8783617613203,0.21360683188389856,0.038325148891625575,0.9053748805038457,0.9688494175973495
500.0,gneE48-n,2.1461661345773617,134.65267280503417,0.06694346177450312,6.308,4.772,773.2494817276752,14476.651237767737,3.859970002602403,0.33758752927556734,6.463790951900425,6.223237545605221
500.0,gneE49,11.65484219463984,14.222524389965589,0.01059892025353909,0.556,0.128,29.17065578414285,1328.5120422739394,0.16381401010833463,0.023876321400891524,0.5418631918283177,0.5710777446205385
500.0,gneE49-n,9.475448854560067,12.977532953316926,0.017487109654465895,0.912,0.248,56.36601781759005,2285.208882758572,0.31015116144500404,0.04211294367878286,0.9414334626669476,0.9823294811607141
500.0,gneE51,9.17285823960844,29.87603406284822,0.058362376055831326,3.052,0.472,132.14735940775458,6904.17569177095,0.7634092403759135,0.1223384945962604,2.8133996121606084,2.967832673498184
500.0,gneE52,6.929260593425579,37.31390204436784,0.11698889640124038,6.108,2.372,440.26939679434946,13746.125153135887,2.3280155600127688,0.2817267730482785,5.8914568955690765,5.909005531927674
500.0,gneE53,11.510872522345018,20.331756976636914,0.018781831324198583,0.984,0.22,55.69886551222796,2604.597188396275,0.314751784519086,0.047908939773464436,1.0739956967715052,1.1196157300521674
500.0,gneE53-n,9.369285803054794,28.152690558144347,0.06542881507307677,3.44,1.48,281.43974687507205,8977.543608187385,1.4933370527069478,0.1870572714296742,3.8692785721372087,3.859139608865533
500.0,gneE54,3.485986188551475,91.72540959153996,0.06828506228466236,6.432,4.62,740.7236105348701,14301.482479410924,3.7080781079690617,0.33081678236463996,6.369455679209118,6.147919998641776
500.0,gneE54-n,11.405665942335052,21.81059911899264,0.0157013862693247,1.468,0.632,105.4277197486041,3355.490215770385,0.5585271173197423,0.06656259491924411,1.414423584915636,1.442417066766851
500.0,gneE55,11.419526811305111,22.674704365636888,0.01650839077344423,1.548,0.612,109.1903470784294,3553.622297804407,0.5802230311048558,0.06928694679514613,1.489078500155214,1.5275875216975117
500.0,gneE55-n,1.8453067661615896,122.13627257036228,0.05152375289345164,4.844,3.864,631.2994186937533,11470.38104427237,3.143490113884263,0.27181393144633337,5.1537930185572804,4.930907946521289
500.0,gneE56,13.635059972144214,9.699798055901395,0.00874745495165145,0.468,0.0,19.554330419886135,1546.0875070724862,0.1253161222997526,0.026567752815996014,0.6235028300286688,0.6645947861201614
500.0,gneE56-n,9.504856949097487,16.155367747157705,0.013025100979221932,0.672,0.26,48.49411556077259,1629.6651683301025,0.2589428287748823,0.03157875988672806,0.6833701637689955,0.7005392303619993
500.0,gneE57,9.205758529704239,20.458839909579712,0.0819296822280263,4.284,1.24,263.2778979093372,9990.756876920728,1.4333172397060276,0.19249785680746528,4.189550866254417,4.294668225085983
500.0,gneE58,8.733113031497856,20.485958905786482,0.05296641407287579,2.788,0.396,126.355054726706,6796.84371064568,0.7350278785397222,0.12242665651196882,2.780683930042856,2.9216888392025946
500.0,gneE59,6.274662115875898,61.33442924883533,0.11825411791986823,6.204,3.32,555.418683429644,13905.57552393281,2.8550720240918257,0.29749391122896574,6.0316898402585535,5.977623933694991
500.0,gneE60,6.066328792333482,72.7176614988047,0.10193334193278493,5.332,2.424,392.89481697908235,10792.994412239774,2.0414923135655614,0.22357641173175496,4.628974715135054,4.639590019994712
500.0,gneE61,9.054452624913207,32.52035336515983,0.0648966976811888,3.376,1.7,265.0337120915359,6841.584664544228,1.367350226146435,0.14568726587891337,2.96507696876257,2.9410026267672293
500.0,gneE62,6.052210563973707,41.82779088077626,0.11480781662404517,6.016,2.348,445.0676262679729,12385.071179667284,2.3169109157483843,0.2574768916666709,5.340527360615396,5.323968257303068
500.0,gneE63,12.654217089607766,78.7283536536831,0.05428443544829273,21.74,0.0,445.4727018619184,46695.506714213574,3.103374261048067,0.685889858765527,17.86079786961297,20.07241294220191
500.0,gneE63-n,10.576272995283416,95.05399165286914,0.07837425392604995,31.12,0.8,1059.1526229917279,68707.97221976693,6.4166885191284155,1.1144044005213896,27.27386928765232,29.534789659337992
500.0,gneE64,12.87788490366387,77.39158359339812,0.04970151198172565,19.884,0.0,384.4440699654646,42262.545975034736,2.720920470189961,0.6088156862083044,16.050612580682223,18.16687747502982
500.0,gneE64-n,10.497044957901839,95.5288081576674,0.07857510538671368,31.176,0.744,1064.9791348101,69438.9020726374,6.459957073405227,1.1311202335660766,27.62861556693728,29.848971264014104
500.0,gneE65,12.38096369711569,80.54761396852273,0.056224476444085104,22.46,0.0,500.4351935676717,50141.52588069279,3.437293659745918,0.7455298607363002,19.289978352132216,21.553710443655554
500.0,gneE65-n,9.506493314978124,106.8201416765463,0.08772577733130223,34.856,3.008,1419.1738588530227,76401.42003316998,8.237168830812946,1.3025853100746156,30.791637919207343,32.841996789902076
500.0,gneE66,12.807131867845643,77.79888103932679,0.049890243452590174,19.952,0.0,405.4842235859998,43328.504383057254,2.843344905627065,0.6325543700034248,16.533204662767197,18.62508249301872
500.0,gneE66-n,10.35637614119758,97.1408200622367,0.08030276917947388,31.876,1.024,1137.2725484034418,70644.18742197877,6.814890668954014,1.148911691896964,28.05425759708337,30.3671276901973
750.0,gneE32,7.098817525484803,41.713553728199706,0.11530255641868353,8.78,0.568,406.26314978554836,15024.770356209598,2.19874719043837,0.2760208084899782,6.245739904381343,6.458636139691827
750.0,gneE33,11.46882720339175,12.167701592448012,0.1135956123938921,6.228,0.0,197.52704875638665,15457.354869152336,1.2604292090951006,0.2537995183605106,6.173664984117378,6.6444529347538825
750.0,gneE34,7.320712878861435,45.426713397072916,0.11212402575724915,8.556,3.36,686.5884948687569,21931.069293864075,3.6401485368522066,0.43806299237486473,9.295901137277342,9.427449751491302
750.0,gneE35,6.7351974929353196,37.48365989594286,0.1148962398399847,8.748,0.364,399.794851466993,15150.56157710485,2.1729528495273556,0.28082953001788524,6.32206409778765,6.512696423260303
750.0,gneE36,11.991885092997665,11.625894100220368,0.10346317125310227,5.7,0.0,184.96038229536498,15146.250486750961,1.195485881326054,0.2496422538279645,6.032635948416028,6.510715871297806
750.0,gneE37,7.541729042988954,44.07728496964909,0.1148656801868166,8.784,3.28,638.0742454620446,21530.380038473173,3.4091237489112305,0.4222534355209912,9.063871499989293,9.25518881706387
750.0,gneE38,6.034466223506841,51.11701058275483,0.13904754787600984,10.572,0.716,520.7549158292666,17611.248082446917,2.7801875025372143,0.3290195751557811,7.3716226863450425,7.570502933262994
750.0,gneE39,11.383621982534638,12.402167507674521,0.11282220982032135,6.192,0.0,216.3951669937687,15943.2192668179,1.3585410813793342,0.2695364537152189,6.43086822475764,6.853302779173407
750.0,gneE40,7.319890849166292,34.631467618692454,0.17256081203483759,13.224,4.88,993.4590731309316,32872.46376583896,5.29523221067948,0.6596456052852658,13.983728032368159,14.130759261207636
750.0,gneE41,6.66741428743013,45.15430671018192,0.14260511757826086,10.828,1.768,581.3046915567436,19225.492811359658,3.0943436650758884,0.3664442038750418,8.067522856768063,8.264416821280596
750.0,gneE42,11.466735686100966,12.143902765887775,0.11140903369105151,6.136,0.0,210.92966505246548,16391.283290481806,1.3441060037273924,0.2732407861628588,6.571287137690707,7.045903842481619
750.0,gneE44,7.418734939912874,44.55784416338708,0.10953642994304182,8.356,2.988,583.0988146686293,19863.623320714512,3.1201125031579133,0.389522440368831,8.364095517558807,8.53870106169961
750.0,gneE45,8.339272790061237,13.030194563444256,0.018819635786824426,0.988,0.348,65.9552294044092,2455.864090384598,0.35775423809309154,0.046791526379611516,1.019233326886503,1.0556905144432644
750.0,gneE45-n,13.038948453473747,17.078187824613437,0.01114564032401382,0.588,0.072,17.36870121815153,1405.6142475639635,0.11138931279897472,0.022353040629262043,0.55010668195119,0.604214385814078
750.0,gneE47,1.2642990259194105,215.4268127868606,0.11602696117021236,10.932,9.212,1486.7868819622327,25935.908440943327,7.378641326202024,0.6286910953871978,11.750359935350781,11.149403364674047
750.0,gneE47-n,11.471717209993317,27.008833124631455,0.015318716517580162,1.444,0.552,107.80274916305973,3683.3443779647846,0.5766212464731939,0.07141474952739466,1.5388527019495168,1.5833469978828292
750.0,gneE48,11.713731686606186,28.25605330002245,0.0140789784483969,1.324,0.5,89.92701628348411,3235.156821555466,0.4849927793372898,0.06117646129543201,1.3418652845702947,1.3906844382230252
750.0,gneE48-n,1.2098456018187427,192.90364791357112,0.08330242796627509,7.84,6.512,1064.5755493262257,18660.528560393435,5.2852259921226095,0.44990546962100725,8.438633640028725,8.021841334209235
750.0,gneE49,13.158968567838397,14.438529017810842,0.009899848980800426,0.528,0.052,16.786290122075467,1284.1956595966265,0.10650704181275675,0.021374204416333226,0.5110920756219257,0.5520208156771126
750.0,gneE49-n,9.398411247372472,22.462193630458223,0.01357465990154517,0.708,0.26,48.262548376121195,1719.13226189335,0.2599213116361554,0.03254190676560033,0.7135718985113509,0.7389971167079746
750.0,gneE51,6.278047059615994,33.273422146618294,0.07208999896684873,3.76,0.896,206.4512616863827,8753.97292119143,1.14454615049079,0.16081686044356372,3.606839740689662,3.7630117108818184
750.0,gneE52,7.204953807286322,40.24604330573862,0.12644651211359326,6.616,2.468,460.47185667176905,14953.4310010831,2.4482805250258046,0.3035348971920785,6.3949016027288454,6.42797462884256
750.0,gneE53,11.889849864965214,11.773974220707954,0.012503772661833315,0.648,0.168,40.536109686294964,1758.5960884018264,0.2257220816528727,0.03245071395500785,0.7254003486493082,0.7559549126695255
750.0,gneE53-n,8.480636085169099,30.318933554089206,0.06650800914681951,3.504,1.784,314.5575030895528,8582.75649035087,1.6342371213272306,0.18257762726460647,3.723762532563146,3.6894672770618153
750.0,gneE54,1.2512826523999747,225.1828441080346,0.09717792588363598,9.144,7.58,1247.506316794251,22058.785242081394,6.198152334725303,0.5318467060600275,9.975411820728507,9.48268423837956
750.0,gneE54-n,10.025401000351426,28.8029883577345,0.013670081551075125,1.284,0.428,73.72877937217051,2789.2563689957533,0.40102085654626957,0.05299813391933211,1.1605945645745384,1.19900307975002
750.0,gneE55,12.446517699929988,30.3862277538801,0.011871428251916907,1.112,0.304,62.689526036103,2746.9377916193253,0.3494881779887452,0.05070229652816278,1.1296870761926223,1.1808059200208552
750.0,gneE55-n,4.542340035868547,82.85639169746837,0.03944168213461794,3.72,2.276,371.04050362727975,7871.2511319242885,1.8737040775553229,0.17484998803616875,3.4536996763449985,3.383672937788035
750.0,gneE56,11.469417299483332,11.55717999241538,0.01997236436783231,1.04,0.58,96.83989479921587,2427.9105734148256,0.4977930347089761,0.051784846586334955,1.0482287563166912,1.043692393981411
750.0,gneE56-n,9.272705291697728,24.058002187856406,0.021243227110358073,1.104,0.396,70.68818692730513,2590.724345736012,0.38242373390879875,0.048762530376022954,1.0755254534306176,1.1136637075631886
750.0,gneE57,8.851086590315544,22.41427674005137,0.09528917965493082,4.984,1.248,278.53226630079547,10903.19738700454,1.5244963355922754,0.21082930963920446,4.5898981700210255,4.686883696069693
750.0,gneE58,6.586938307468931,48.02475384571473,0.0615415924497267,3.188,0.648,154.63867796654125,7090.996394846147,0.8699436976512885,0.1272538454002265,2.9021330801526246,3.0481530310779403
750.0,gneE59,6.498937115518027,79.86651965128927,0.12862084988338712,6.744,3.388,580.4089508676543,15008.468762724917,2.9950900301831265,0.32004789585775645,6.506357989660056,6.451712334773516
750.0,gneE60,6.375501400271442,49.506146427912505,0.09267626800762925,4.852,2.236,383.55355406327004,10630.382011594234,1.9941586718276705,0.2158617265221783,4.5124450187271155,4.569693303318494
750.0,gneE61,8.710190826157405,37.49085989104479,0.07674392636898708,3.992,2.004,329.3195249032823,8382.241309195344,1.6958004422594628,0.17951907943149484,3.645711158993562,3.60328873488977
750.0,gneE62,6.712879726256983,32.6637304180529,0.12118640457243343,6.348,2.316,463.525592597394,13111.364042507657,2.4181234015254125,0.27188695084847303,5.655633267408185,5.636173510904655
750.0,gneE63,12.621921978100952,78.91066448593821,0.05945862690510743,23.748,0.0,481.6270113239612,50778.404321070455,3.3635727058206384,0.7419339592087595,19.40248470379875,21.82748051733279
750.0,gneE63-n,10.040292518820463,100.66578675951399,0.08422062908315511,33.416,1.12,1267.4418189629087,74571.44555661625,7.5008533617738955,1.2434355856993835,29.84715663555316,32.05530640857204
750.0,gneE64,12.654009411749742,78.72449650809689,0.06142910908284569,24.536,0.0,499.1728939523494,52108.126182649234,3.4734553169072697,0.7665466000350247,19.940199816920906,22.399067907110947
750.0,gneE64-n,10.609304887816394,94.90179465891636,0.07939209270266769,31.508,0.872,1098.9152644489016,70957.31203820174,6.650025589761604,1.1604544438968303,28.189246763263156,30.501683663519405
750.0,gneE65,12.687843853031724,78.51640163186913,0.059470769380464174,23.776,0.0,481.31024382729754,50646.5659820024,3.3581270301683164,0.7426188251883954,19.36302593467883,21.770805952320927
750.0,gneE65-n,8.926658975162557,114.4154375571978,0.09287676954211142,36.82,2.316,1585.1900422197423,80375.59596678142,9.088966593805795,1.3889768067059547,32.57569168584154,34.55038499845132
750.0,gneE66,12.517894126615984,79.6017648961632,0.06265123975139866,25.06,0.0,501.8385986638454,52711.194993259036,3.4972178606814097,0.7630711561583255,20.096267311582885,22.658317239416757
750.0,gneE66-n,10.289267344869602,97.88830710697025,0.08109119738253322,32.168,0.616,1139.4477731340485,72144.68273294947,6.864758261568726,1.1891567481646996,28.81541924924963,31.01208186041305
1000.0,gneE32,6.432051867894512,54.297782183188296,0.12764679429816292,9.68,0.836,483.9481227473467,17301.79472135896,2.607976124953008,0.33157162371894205,7.300029553655655,7.437442205164331
1000.0,gneE33,11.652100296992637,11.963551771858766,0.10597697562293218,5.86,0.0,189.87188911078076,15193.426690816292,1.2198075283720977,0.2518691124944017,6.074795649859636,6.530995084599018
1000.0,gneE34,7.520401192644466,42.185263231029225,0.09774332474128582,7.468,2.648,538.2112026466463,18526.187316273303,2.8845151213638895,0.3616853116862373,7.778045034324195,7.963781432451633
1000.0,gneE35,6.882851952662985,43.01965902916395,0.11483748932037299,8.724,0.584,370.61462473142825,14474.156855899953,2.024033967366678,0.26049726158345066,5.96819931344146,6.221938222973691
1000.0,gneE36,11.828888993133107,11.790228109655846,0.10909122664595618,6.012,0.0,191.66170974737406,15557.767978620572,1.2351019332431596,0.25571340801299686,6.1977204183120165,6.687611262292471
1000.0,gneE37,7.610017489635845,43.94985319531716,0.1129004182077183,8.628,3.256,676.6327375400798,22001.470319794797,3.5955547639142655,0.43909660247241333,9.31465503634069,9.457703666250328
1000.0,gneE38,5.500017408178945,57.26321618088267,0.15568185454922803,11.872,0.484,637.0163703072454,20702.103442883505,3.3835369139685376,0.402976298406299,8.791973447449378,8.899155414408547
1000.0,gneE39,11.500114835796815,12.23214505610455,0.10957338104588063,6.008,0.0,211.21862670417786,15592.100004561304,1.3260756049263207,0.2609774594327095,6.27266100242244,6.702375326574589
1000.0,gneE40,7.5550036473277915,38.74508288452226,0.1562261415628405,11.912,4.384,884.8329351910951,29461.0601345549,4.72075301859139,0.5916848805373621,12.529593893193338,12.664307461300954
1000.0,gneE41,7.497460123058833,45.932004225247454,0.11910705948546453,9.02,1.704,449.2449745147571,15597.54493132157,2.4075986753668857,0.29066961676535247,6.480984812850952,6.704872577687119
1000.0,gneE42,11.601949929719037,12.008823030971394,0.10644138746340473,5.888,0.0,185.24558930201889,15035.506718289485,1.1943585795261018,0.2459131363855894,5.987248129363565,6.463115232231863
1000.0,gneE44,7.7672321289992645,41.232171648366354,0.09934195291767257,7.56,2.724,554.0974419699224,19117.315434479373,2.9705748901082702,0.3743074962260761,8.038003472017083,8.217884111796476
1000.0,gneE45,12.101858446004632,9.93801018987759,0.014587066226732193,0.78,0.096,37.12683078799995,2138.757752036285,0.21911787571538485,0.0367313961753155,0.8598029982633615,0.919366519818175
1000.0,gneE45-n,11.756442108711747,15.235614099266638,0.016321040960472655,0.844,0.212,54.61527874412058,2329.877313430674,0.30328113632766657,0.04406209884947327,0.9676774077415169,1.0015265746281505
1000.0,gneE47,0.8424535451594295,268.18554971966876,0.18102635330191788,17.048,14.384,2311.420579833691,39228.995261918164,11.445570912693258,0.9600341674729084,17.84323074240114,16.86391250453993
1000.0,gneE47-n,11.34757141748591,22.52109248497962,0.01573149729632861,1.468,0.524,105.8169407683765,3613.0438144717627,0.5662027898948755,0.07042504225250348,1.515554888815288,1.553126284469308
